1.	0	0	0	0
0	0	0	0	0
-0.283274339154437	0.0000369931765049151	-1.9994170877908878e-9	5.196171422557097e-14	-5.273194424884106e-19
0	0	0	0	0
0.24890410563693996	-1.3549344117280396e-6	-1.7690819924015388e-9	8.422969308011517e-14	-1.0971264922929248e-18
